2018-10-10 07:04:16 status half-installed libpam-modules-bin:armhf 1.1.8-3.2ubuntu2
2018-10-10 07:04:16 status unpacked libpam-modules-bin:armhf 1.1.8-3.2ubuntu2
2018-10-10 07:04:16 status unpacked libpam-modules-bin:armhf 1.1.8-3.2ubuntu2
2018-10-10 07:04:16 install libpam-runtime:all <none> 1.1.8-3.2ubuntu2
2018-10-10 07:04:16 status half-installed libpam-runtime:all 1.1.8-3.2ubuntu2
2018-10-10 07:04:16 status unpacked libpam-runtime:all 1.1.8-3.2ubuntu2
2018-10-10 07:04:16 status unpacked libpam-runtime:all 1.1.8-3.2ubuntu2
2018-10-10 07:04:16 install libpam0g:armhf <none> 1.1.8-3.2ubuntu2
2018-10-10 07:04:16 status half-installed libpam0g:armhf 1.1.8-3.2ubuntu2
2018-10-10 07:04:16 status unpacked libpam0g:armhf 1.1.8-3.2ubuntu2
2018-10-10 07:04:16 status unpacked libpam0g:armhf 1.1.8-3.2ubuntu2
2018-10-10 07:04:16 install libpcre3:armhf <none> 2:8.38-3.1
2018-10-10 07:04:16 status half-installed libpcre3:armhf 2:8.38-3.1
2018-10-10 07:04:16 status unpacked libpcre3:armhf 2:8.38-3.1
2018-10-10 07:04:16 status unpacked libpcre3:armhf 2:8.38-3.1
2018-10-10 07:04:16 install libprocps4:armhf <none> 2:3.3.10-4ubuntu2
2018-10-10 07:04:16 status half-installed libprocps4:armhf 2:3.3.10-4ubuntu2
2018-10-10 07:04:16 status unpacked libprocps4:armhf 2:3.3.10-4ubuntu2
2018-10-10 07:04:16 status unpacked libprocps4:armhf 2:3.3.10-4ubuntu2
2018-10-10 07:04:16 install libseccomp2:armhf <none> 2.2.3-3ubuntu3
2018-10-10 07:04:16 status half-installed libseccomp2:armhf 2.2.3-3ubuntu3
2018-10-10 07:04:16 status unpacked libseccomp2:armhf 2.2.3-3ubuntu3
2018-10-10 07:04:16 status unpacked libseccomp2:armhf 2.2.3-3ubuntu3
2018-10-10 07:04:16 install libselinux1:armhf <none> 2.4-3build2
2018-10-10 07:04:16 status half-installed libselinux1:armhf 2.4-3build2
2018-10-10 07:04:16 status unpacked libselinux1:armhf 2.4-3build2
2018-10-10 07:04:16 status unpacked libselinux1:armhf 2.4-3build2
2018-10-10 07:04:16 install libsemanage-common:all <none> 2.3-1build3
2018-10-10 07:04:16 status half-installed libsemanage-common:all 2.3-1build3
2018-10-10 07:04:16 status unpacked libsemanage-common:all 2.3-1build3
2018-10-10 07:04:16 status unpacked libsemanage-common:all 2.3-1build3
2018-10-10 07:04:16 install libsemanage1:armhf <none> 2.3-1build3
2018-10-10 07:04:16 status half-installed libsemanage1:armhf 2.3-1build3
2018-10-10 07:04:16 status unpacked libsemanage1:armhf 2.3-1build3
2018-10-10 07:04:16 status unpacked libsemanage1:armhf 2.3-1build3
2018-10-10 07:04:17 install libsepol1:armhf <none> 2.4-2
2018-10-10 07:04:17 status half-installed libsepol1:armhf 2.4-2
2018-10-10 07:04:17 status unpacked libsepol1:armhf 2.4-2
2018-10-10 07:04:17 status unpacked libsepol1:armhf 2.4-2
2018-10-10 07:04:17 install libsmartcols1:armhf <none> 2.27.1-6ubuntu3
2018-10-10 07:04:17 status half-installed libsmartcols1:armhf 2.27.1-6ubuntu3
2018-10-10 07:04:17 status unpacked libsmartcols1:armhf 2.27.1-6ubuntu3
2018-10-10 07:04:17 status unpacked libsmartcols1:armhf 2.27.1-6ubuntu3
2018-10-10 07:04:17 install libss2:armhf <none> 1.42.13-1ubuntu1
2018-10-10 07:04:17 status half-installed libss2:armhf 1.42.13-1ubuntu1
2018-10-10 07:04:17 status unpacked libss2:armhf 1.42.13-1ubuntu1
2018-10-10 07:04:17 status unpacked libss2:armhf 1.42.13-1ubuntu1
2018-10-10 07:04:17 install libsystemd0:armhf <none> 229-4ubuntu4
2018-10-10 07:04:17 status half-installed libsystemd0:armhf 229-4ubuntu4
2018-10-10 07:04:17 status unpacked libsystemd0:armhf 229-4ubuntu4
2018-10-10 07:04:17 status unpacked libsystemd0:armhf 229-4ubuntu4
2018-10-10 07:04:17 install libtinfo5:armhf <none> 6.0+20160213-1ubuntu1
2018-10-10 07:04:17 status half-installed libtinfo5:armhf 6.0+20160213-1ubuntu1
2018-10-10 07:04:17 status unpacked libtinfo5:armhf 6.0+20160213-1ubuntu1
2018-10-10 07:04:17 status unpacked libtinfo5:armhf 6.0+20160213-1ubuntu1
2018-10-10 07:04:17 install libudev1:armhf <none> 229-4ubuntu4
2018-10-10 07:04:17 status half-installed libudev1:armhf 229-4ubuntu4
2018-10-10 07:04:17 status unpacked libudev1:armhf 229-4ubuntu4
2018-10-10 07:04:17 status unpacked libudev1:armhf 229-4ubuntu4
2018-10-10 07:04:17 install libustr-1.0-1:armhf <none> 1.0.4-5
2018-10-10 07:04:17 status half-installed libustr-1.0-1:armhf 1.0.4-5
2018-10-10 07:04:17 status unpacked libustr-1.0-1:armhf 1.0.4-5
2018-10-10 07:04:17 status unpacked libustr-1.0-1:armhf 1.0.4-5
2018-10-10 07:04:17 install libuuid1:armhf <none> 2.27.1-6ubuntu3
2018-10-10 07:04:17 status half-installed libuuid1:armhf 2.27.1-6ubuntu3
2018-10-10 07:04:17 status unpacked libuuid1:armhf 2.27.1-6ubuntu3
2018-10-10 07:04:17 status unpacked libuuid1:armhf 2.27.1-6ubuntu3
